OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Age,ProportionPrincipalUseType,ProportionSecondaryUseType,ProportionThirdUseType,RiseType,AgeType,energies_sum,energy_ratio,SteamUseProportion,ElectricityProportion,NaturalGasProportion
33408,Nonresidential COS,Other,The Seattle Public Library - Lake City Branch,12501-28th Ave NE,Seattle,WA,98125.0,3834500640,5,NORTH,47.71986,-122.29809,1965,1,1,24697,0,24697,"Library, Other - Services",Library,15300.0,Other - Services,4717.0,,,,,64.69999695,69.69999695,157.6999969,162.8999939,1295685.75,1395016.125,0.0,859009.0,436677.0,Compliant,,29.18,1.18,58,0.6195084423209297,0.19099485767502125,,Low,Old,1295686.0,1.00000019294802,0.0,0.66,0.34
33527,NonResidential,University,SCCC WOOD CONSTRUCTION,2310 S LANE ST,Seattle,WA,98144.0,3646100850,3,CENTRAL,47.59677,-122.30172,2013,2,1,57468,0,57468,College/University,College/University,67750.0,,,,,,,52.29999924,55.79999924,120.6999969,124.4000015,3543985.5,3778965.75,0.0,2133182.0,1410803.0,Compliant,,89.8,1.56,10,1.178916962483469,,,Low,Brand_new,3543985.0,0.9999998589159014,0.0,0.6,0.4
33548,NonResidential,University,SCCC SCIENCE AND MATH,1814 HARVARD ST,Seattle,WA,98122.0,6003001335,3,EAST,47.61808,-122.32175,2006,1,5,84000,0,84000,College/University,College/University,84300.0,,,,,,,144.5,149.1999969,262.0,264.3999939,12184124.0,12581302.0,0.0,4446528.0,7737596.0,Compliant,,441.94,5.26,17,1.0035714285714286,,,,Brand_new,12184124.0,1.0,0.0,0.36,0.64
34348,NonResidential,Retail Store,Pike Plaza,1401 2nd Ave,Seattle,WA,98101.0,6065010000,7,DOWNTOWN,47.6087,-122.33884,1991,1,3,103000,0,103000,Retail Store,Retail Store,103000.0,,,,,,89.0,50.59999847,52.29999924,139.3000031,141.0,5214621.5,5390147.5,0.0,4243144.0,971477.0,Compliant,,81.18,0.79,32,1.0,,,Low,Modern,5214621.0,0.9999999041157637,0.0,0.81,0.19
34891,NonResidential,Supermarket / Grocery Store,70500883 -- West Seattle,4550 42nd Ave SW,Seattle,WA,98116.0,1333100000,1,SOUTHWEST,47.56137,-122.38524,2008,1,1,37864,0,37864,Supermarket/Grocery Store,Supermarket/Grocery Store,37864.0,,,,,,61.0,212.0,218.1000061,521.0,523.9000244,8025696.0,8257472.5,0.0,5407602.0,2618093.0,Compliant,,176.75,4.67,15,1.0,,,Low,Brand_new,8025695.0,0.9999998754002145,0.0,0.67,0.33
34908,NonResidential,Supermarket / Grocery Store,70500887 -- Broadway Market,509-23 BROADWAY E,Seattle,WA,98122.0,6850700315,3,EAST,47.62256,-122.32092,1950,1,2,66497,0,66497,Supermarket/Grocery Store,Supermarket/Grocery Store,66497.0,,,,,2013,84.0,139.6999969,139.6999969,433.7000122,433.7000122,9290214.0,9290214.0,0.0,9133009.0,157203.0,Compliant,,72.02,1.08,73,1.0,,,Low,Old,9290212.0,0.9999997847197062,0.0,0.98,0.02
35391,NonResidential,Retail Store,LUMEN Commercial,500 Mercer st,Seattle,WA,98109.0,4458720000,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006,1,4,34010,0,34010,Retail Store,Retail Store,38428.0,,,,,,,92.69999695,94.0,290.8999939,295.1000061,3560614.25,3611326.75,0.0,3560614.0,0.0,Compliant,,24.82,0.73,17,1.1299029697147898,,,Low,Brand_new,3560614.0,0.9999999297873955,0.0,1.0,0.0
35392,NonResidential,Supermarket / Grocery Store,70500881 -- Uptown,500 Mercer Street,Seattle,WA,98109.0,4458720010,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006,1,4,45980,0,45980,Supermarket/Grocery Store,Supermarket/Grocery Store,45980.0,,,,,2013,79.0,180.6000061,186.5,433.7000122,439.7999878,8305255.0,8573323.0,0.0,5369235.0,2936020.0,Compliant,,193.36,4.21,17,1.0,,,Low,Brand_new,8305255.0,1.0,0.0,0.65,0.35
36587,NonResidential,Other,Meredith Mathews East Madison YMCA,1700 23rd Ave,Seattle,WA,98122.0,9828200095,3,CENTRAL,47.61674,-122.30207,1991,1,1,45000,0,45000,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,45000.0,Swimming Pool,0.0,,,,,77.90000153,83.80000305,130.6000061,136.8000031,3505497.0,3769240.5,0.0,1051644.0,2453853.0,Compliant,,137.66,3.06,32,1.0,0.0,,Low,Modern,3505497.0,1.0,0.0,0.3,0.7
37008,NonResidential,Other,CenturyLink Field Event Center,1000 Occidental Ave.,Seattle,WA,98134.0,7666204876,2,GREATER DUWAMISH,47.59544,-122.33159,1999,1,6,333698,0,333698,"Other - Entertainment/Public Assembly, Parking",Parking,432903.0,Other - Entertainment/Public Assembly,333698.0,,,,,41.09999847,43.90000153,102.0999985,105.0,13730204.0,14658050.0,0.0,9401937.0,4328267.0,Compliant,,295.42,0.89,24,1.2972897649970931,1.0,,Medium,Modern,13730204.0,1.0,0.0,0.68,0.32
37248,NonResidential,Warehouse,Rainier Malt House,5840 Airport Way South,Seattle,WA,98108.0,3466800063,2,GREATER DUWAMISH,47.55066,-122.31787,1904,1,4,72859,0,72859,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,72859.0,,,,,,55.0,20.60000038,21.60000038,63.29999924,66.5,1498457.875,1577083.25,0.0,1455485.0,42973.0,Compliant,,12.43,0.17,119,1.0,,,Low,Very_old,1498458.0,1.0000000834190952,0.0,0.97,0.03
40008,NonResidential,Mixed Use Property,(ID#40008) KC Metro Transit Power Distribution,2255 4TH AVE S,Seattle,WA,98134.0,7666205180,2,GREATER DUWAMISH,47.5823,-122.32937,2004,1,3,21947,0,21947,"Office, Other, Parking",Other,14877.0,Office,12023.0,Parking,4920.0,,,57.79999924,61.59999847,136.0,139.3000031,1554599.25,1658135.375,0.0,969591.0,585008.0,Compliant,,37.83,1.72,19,0.6778602998131863,0.5478197475737003,0.22417642502392127,Low,Brand_new,1554599.0,0.9999998391868515,0.0,0.62,0.38
40028,NonResidential,Warehouse,Sandpoint #5,7561 63rd Ave NE,Seattle,WA,98115.0,0225049077,4,NORTHEAST,47.68454,-122.26235,1940,1,0,384772,0,384772,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,349953.0,Office,63872.0,,,,69.0,36.70000076,39.0,84.09999847,86.5,15206762.0,16139557.0,0.0,9014872.0,6191888.0,Compliant,,391.7,1.02,83,0.9095074485669435,0.16599960496085994,,,Old,15206760.0,0.9999998684795619,0.0,0.59,0.41
40031,NonResidential,Medical Office,Sandpoint #25,6222 NE 74th St,Seattle,WA,98115.0,0225049077,4,NORTHEAST,47.6824,-122.26223,1960,1,0,30287,0,30287,Medical Office,Medical Office,28050.0,,,,,,32.0,78.19999695,81.30000305,217.3999939,220.6000061,2193115.0,2279632.5,0.0,1815405.0,377710.0,Compliant,,32.72,1.08,63,0.9261399280219236,,,,Old,2193115.0,1.0,0.0,0.83,0.17
40034,NonResidential,Small- and Mid-Sized Office,Sandpoint #29,6200 NE 74th ST,Seattle,WA,98115.0,0225049077,4,NORTHEAST,47.68254,-122.26299,1960,1,0,21931,0,21931,Office,Office,31845.0,Office,31845.0,,,,32.0,124.0,134.8000031,221.8999939,233.3000031,3947209.25,4292216.0,0.0,1398591.0,2548619.0,Compliant,,145.11,6.62,63,1.4520541698964935,1.4520541698964935,,,Old,3947210.0,1.0000001900076618,0.0,0.35,0.65
40067,NonResidential,Small- and Mid-Sized Office,Olympic Block,101 Yesler Way,Seattle,WA,98104.0,5247800440,7,DOWNTOWN,47.60148,-122.33379,1985,1,6,73102,0,73102,"Office, Parking",Office,92723.0,Parking,18364.0,,,,84.0,46.5,48.40000153,145.8999939,151.8000031,4307238.5,4483478.0,0.0,4307238.0,0.0,Compliant,,30.03,0.41,38,1.268405789171295,0.25121063719186887,,Medium,Modern,4307238.0,0.9999998839163422,0.0,1.0,0.0
40348,NonResidential,Mixed Use Property,Broadway Market,401 Broadway E,Seattle,WA,98102.0,6850700316 and 6850700315,3,EAST,47.62256,-122.32092,1916,1,2,140823,59401,81422,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Parking,89820.0,Supermarket/Grocery Store,64000.0,Multifamily Housing,41014.0,,,19.70000076,19.79999924,58.79999924,58.90000153,2762846.0,2778832.75,0.0,2554939.0,207907.0,Compliant,,28.85,0.2,107,0.6378219466990478,0.4544712156394907,0.2912450380974699,Low,Very_old,2762846.0,1.0,0.0,0.92,0.08
40447,Nonresidential COS,Mixed Use Property,OCC Complex,2700 Airport Way S,Seattle,WA,98134.0,7666203010,2,GREATER DUWAMISH,47.57918,-122.32075,1966,5,1,87458,0,87458,"Data Center, Distribution Center, Office, Other",Office,41097.0,Distribution Center,39772.0,Other,6275.0,,,96.90000153,106.0,194.6999969,204.3000031,8475238.0,9271981.0,0.0,3890327.0,4584911.0,Compliant,,270.63,3.09,57,0.4699055546662398,0.4547554254613643,0.07174872510233483,Low,Old,8475238.0,1.0,0.0,0.46,0.54
41928,NonResidential,Supermarket / Grocery Store,Safeway 1586 - 15th Ave,12318 15th Ave NE,Seattle,WA,98115.0,6798100875,5,NORTH,47.71864,-122.312,2011,1,1,51400,0,51400,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51841.0,Parking,0.0,,,,74.0,225.6999969,233.0,514.7999878,522.4000244,11702959.0,12081430.0,0.0,6889168.0,4813790.0,Compliant,,303.69,5.91,12,1.008579766536965,0.0,,Low,Brand_new,11702958.0,0.9999999145515249,0.0,0.59,0.41
42069,NonResidential,Small- and Mid-Sized Office,NORTH POINTE,2101 N 34TH ST,Seattle,WA,98103.0,6147900000,4,LAKE UNION,47.64779,-122.33352,1993,1,1,26263,0,26263,Office,Office,26263.0,,,,,,64.0,62.20000076,63.70000076,195.3999939,199.8999939,1634669.375,1671740.25,0.0,1634669.0,0.0,Compliant,,11.4,0.43,30,1.0,,,Low,Modern,1634669.0,0.9999997705958124,0.0,1.0,0.0
45927,NonResidential,Laboratory,Reasearch and Training Building,300 Ninth Avenue,Seattle,WA,98104.0,8590900220,3,EAST,47.60427,-122.32311,2000,1,8,178000,0,178000,Laboratory,Laboratory,181930.0,,,,,,,292.2000122,302.7000122,587.2000122,594.4000244,53166156.0,55068016.0,31030194.0,22135959.0,0.0,Compliant,,2549.47,14.32,23,1.0220786516853932,,,Medium,Modern,53166153.0,0.9999999435731257,0.58,0.42,0.0
48287,NonResidential,Large Office,Central Link Operations and Maintenance Facility,3407 Airport Way South,Seattle,WA,98134.0,7666203110,2,GREATER DUWAMISH,47.5735,-122.32239,2005,1,4,162157,0,162157,"Office, Other - Services",Office,88698.0,Other - Services,72726.0,,,,,251.6000061,255.3999939,718.7999878,722.7000122,40613740.0,41225944.0,0.0,35110865.0,5502867.0,Compliant,,537.03,3.31,18,0.5469884124644635,0.44849127697231694,,Low,Brand_new,40613732.0,0.9999998030223269,0.0,0.86,0.14
49687,NonResidential,Supermarket / Grocery Store,Safeway 1885 - 1st Ave,516 1st Ave W,Seattle,WA,98119.0,8681450000,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2003,1,4,33997,0,33997,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,33997.0,Parking,30000.0,,,,23.0,262.6000061,267.2999878,781.2999878,796.0999756,8926736.0,9086338.0,0.0,8224625.0,702110.0,Compliant,,94.63,2.78,20,1.0,0.8824308027178869,,Low,Brand_new,8926735.0,0.9999998879769717,0.0,0.92,0.08
49695,NonResidential,Large Office,City Place V - SEDO,207 Boren Ave. North,Seattle,WA,98109.0,1986200350,7,LAKE UNION,47.62037,-122.33627,2012,1,11,526423,0,526423,"Office, Other, Parking",Office,400536.0,Parking,182439.0,Other,7177.0,,97.0,42.79999924,42.79999924,129.8999939,129.8999939,17463744.0,17463744.0,0.0,16565434.0,898308.0,Compliant,,163.19,0.31,11,0.7608634121229505,0.34656350501402866,0.01363352285139517,Medium,Brand_new,17463742.0,0.9999998854770202,0.0,0.95,0.05
49697,NonResidential,Mixed Use Property,Prudential Building,114 Alaskan Way S,Seattle,WA,98104.0,5247800025,7,DOWNTOWN,47.60121,-122.33518,1902,1,6,74211,0,74211,"Multifamily Housing, Office, Parking",Office,33279.0,Multifamily Housing,29878.0,Parking,8421.0,,97.0,21.5,22.79999924,67.5,71.5,1357119.875,1438856.625,0.0,1357120.0,0.0,Compliant,,9.46,0.13,121,0.44843756316449046,0.40260877767446873,0.11347374378461414,Medium,Very_old,1357120.0,1.0000000921068228,0.0,1.0,0.0
49699,NonResidential,Warehouse,21615-Seattle/10020 MartinLutherKing,10020 Martin Luther King Jr Way S,Seattle,WA,98178.0,0323049141,2,SOUTHEAST,47.51098,-122.27817,1988,1,2,45700,0,45700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,293707.0,,,,,,99.0,5.300000191,5.300000191,15.80000019,15.80000019,1544193.75,1547490.125,0.0,1441594.0,102600.0,Compliant,,15.5,0.34,35,6.426849015317287,,,Low,Modern,1544194.0,1.0000001618967826,0.0,0.93,0.07
49705,Nonresidential COS,Other,Magnuson,7400 Sand Point Way NE,Seattle,WA,98115.0,0225049062,4,NORTHEAST,47.68212,-122.2633,1929,8,0,502030,0,502030,Other - Recreation,Other - Recreation,564258.0,,,,,,,32.70000076,36.59999847,69.0,74.30000305,18470340.0,20672948.0,0.0,9359884.0,9110455.0,Compliant,,549.11,1.09,94,1.12395275182758,,,,Very_old,18470339.0,0.999999945859145,0.0,0.51,0.49
49709,NonResidential,Other,"Seattle ProCure Management, LLC.",1570 North 115th Street,Seattle,WA,98013.0,3026049128,5,NORTHWEST,47.71286,-122.33635,2012,1,2,53575,0,53575,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,53575.0,,,,,,,593.5999756,593.5999756,1527.300049,1527.300049,31803568.0,31803568.0,0.0,23173477.0,8630089.0,Compliant,,619.9,11.57,11,1.0,,,Low,Brand_new,31803566.0,0.9999999371139742,0.0,0.73,0.27
49712,NonResidential,Large Office,Home Plate Center,1501 1st Ave S,Seattle,WA,98134.0,7666207075,2,GREATER DUWAMISH,47.58995,-122.33472,2012,1,6,157345,0,157345,Office,Office,157345.0,,,,,,63.0,73.90000153,74.09999847,228.8000031,229.1000061,11624548.0,11666007.0,0.0,11385578.0,238969.0,Compliant,,92.07,0.59,11,1.0,,,Medium,Brand_new,11624547.0,0.9999999139751499,0.0,0.98,0.02
49715,NonResidential,Residence Hall,Elm Hall,1218 NE Campus Pkwy,Seattle,WA,98195.0,1142002135,4,NORTHEAST,47.65642,-122.31475,2012,1,5,136758,0,136758,Residence Hall/Dormitory,Residence Hall/Dormitory,207017.0,,,,,,90.0,30.29999924,32.20000076,66.40000153,70.09999847,6275367.5,6662918.5,0.0,3420620.0,2854748.0,Compliant,,175.46,1.28,11,1.513746910601208,,,,Brand_new,6275368.0,1.0000000796766086,0.0,0.55,0.45
49716,NonResidential,Residence Hall,Alder Hall,1315 NE Campus Parkway,Seattle,WA,98195.0,1142002345,4,NORTHEAST,47.65599,-122.31385,2012,1,7,192259,0,192259,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,188118.0,Supermarket/Grocery Store,7000.0,,,,72.0,44.90000153,47.59999847,110.6999969,116.4000015,8767617.0,9286532.0,0.0,5931729.0,2835888.0,Compliant,,191.97,1.0,11,0.9784613464129117,0.03640921881420375,,Medium,Brand_new,8767617.0,1.0,0.0,0.68,0.32
49718,Nonresidential COS,Other,South Transfer Station,130 South Kenyon St.,Seattle,WA,98108.0,2924049006,1,GREATER DUWAMISH,47.53246,-122.33304,2012,2,2,137138,0,137138,Other - Utility,Other - Utility,138602.0,,,,,,,39.5,40.20000076,124.0,126.3000031,5475367.0,5574345.0,0.0,5475366.0,0.0,Compliant,,38.17,0.28,11,1.0106753780863071,,,Low,Brand_new,5475366.0,0.9999998173638406,0.0,1.0,0.0
49725,NonResidential,Other,VM Seattle Hospital & Medical Center - Jones Pavilion,1010 Spring St,Seattle,WA,98101.0,8590901075,3,EAST,47.60989,-122.32659,2012,1,7,267470,0,267470,"Hospital (General Medical & Surgical), Other",Other,160482.0,Hospital (General Medical & Surgical),106988.0,,,,,159.1999969,159.6999969,363.7000122,361.3999939,42584028.0,42715544.0,18547858.0,23795911.0,0.0,Compliant,,1597.56,5.97,11,0.6,0.4,,Medium,Brand_new,42343769.0,0.994358002018973,0.44,0.56,0.0
49732,NonResidential,Hospital,Seattle Children's Hospital Building Hope,4500 40th Ave NE,Seattle,WA,98145.0,1025049265,4,NORTHEAST,47.66201,-122.28386,2013,1,8,330000,0,330000,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),241500.0,,,,,,58.0,239.1999969,239.1999969,490.8999939,490.8999939,57764408.0,57764408.0,0.0,27703081.0,30061325.0,Compliant,,1789.69,5.42,10,0.7318181818181818,,,Medium,Brand_new,57764406.0,0.9999999653766035,0.0,0.48,0.52
49737,NonResidential,Retail Store,MARQUEEN / MQH,600 Queen Anne Ave N,Seattle,WA,98109.0,701100-0000,7,MAGNOLIA / QUEEN ANNE,47.62503,-122.35642,1918,1,3,43832,0,43832,"Hotel, Parking, Retail Store",Retail Store,24588.0,Hotel,17558.0,Parking,1686.0,,67.0,92.19999695,96.90000153,163.5,165.8999939,3886545.0,4085534.75,0.0,1343774.0,2542771.0,Compliant,,144.41,3.29,105,0.5609600292024092,0.40057492243110054,0.038465048366490236,Low,Very_old,3886545.0,1.0,0.0,0.35,0.65
49738,NonResidential,Other,Jefferson Square SWAS1490/,42nd Ave. SW and SW Alaska St.,Seattle,WA,98116.0,7579200260,1,SOUTHWEST,47.5596,-122.38459,1987,1,6,146363,0,146363,Strip Mall,Strip Mall,146363.0,,,,,,,80.09999847,83.0,176.1000061,177.8999939,11730555.0,12145596.0,0.0,6438541.0,5292013.0,Compliant,,325.94,2.23,36,1.0,,,Medium,Modern,11730554.0,0.9999999147525416,0.0,0.55,0.45
49775,NonResidential,Supermarket / Grocery Store,SAFEWAY 2932,2622 CALIFORNIA AVE SW,Seattle,WA,98116.0,2301550010,1,SOUTHWEST,47.57984,-122.38577,2011,1,1,67263,0,67263,Supermarket/Grocery Store,Supermarket/Grocery Store,67263.0,,,,,,78.0,218.5,226.1000061,517.5,525.5999756,14697487.0,15210667.0,0.0,9272449.0,5425036.0,Compliant,,352.77,5.24,12,1.0,,,Low,Brand_new,14697485.0,0.9999998639223154,0.0,0.63,0.37
49776,NonResidential,Large Office,Market Place Tower,2025 1st Avenue,Seattle,WA,98121.0,1977200471,7,DOWNTOWN,47.61156,-122.34401,1988,1,13,354086,149326,204760,"Data Center, Multifamily Housing, Office, Other, Parking",Office,193393.0,Parking,149326.0,Multifamily Housing,38225.0,201620092008,88.0,56.70000076,59.29999924,167.6999969,174.3999939,13458948.0,14070366.0,0.0,12288296.0,1170651.0,Compliant,,147.84,0.42,35,0.5461752229684314,0.421722406421039,0.10795399987573641,Medium,Modern,13458947.0,0.9999999256999879,0.0,0.91,0.09
49778,NonResidential,Worship Facility,Center for Spiritual Living,5801 SAND POINT WAY NE,Seattle,WA,98105.0,1025049006,4,NORTHEAST,47.6709,-122.27054,2008,1,2,70292,0,70292,Worship Facility,Worship Facility,70292.0,,,,,,37.0,27.5,30.5,58.0,61.09999847,1933811.625,2145036.25,0.0,977731.0,956080.0,Compliant,,57.59,0.82,15,1.0,,,Low,Brand_new,1933811.0,0.9999996768040941,0.0,0.51,0.49
49780,NonResidential,Other,2020 Fifth Avenue Dat Center,2020 Fifth Avenue,Seattle,WA,98121.0,0659000905,7,DOWNTOWN,47.61449,-122.33956,1975,1,7,90679,35120,55559,"Data Center, Parking",Data Center,60000.0,Parking,30700.0,,,,100.0,694.7000122,694.7000122,2181.300049,2181.300049,41680640.0,41680640.0,0.0,41680634.0,0.0,Compliant,,290.57,3.2,48,0.6616746986623143,0.3385568874822175,,Medium,Modern,41680634.0,0.9999998560482757,0.0,1.0,0.0
49858,NonResidential,K-12 School,The Northwest School 401,401 Pike,Seattle,WA,98122.0,8725600410,3,EAST,47.61386,-122.32647,2014,1,2,35780,0,35780,K-12 School,K-12 School,38000.0,,,,,,22.0,76.59999847,78.0,203.3999939,204.6999969,2912264.0,2962615.25,0.0,2234214.0,678050.0,Compliant,,51.59,1.44,9,1.0620458356623812,,,Low,Brand_new,2912264.0,1.0,0.0,0.77,0.23
49793,NonResidential,Large Office,Interbay Worklofts,1631 15th Ave W.,Seattle,WA,98119.0,7666201610,7,MAGNOLIA / QUEEN ANNE,47.63449,-122.37661,2013,1,3,105061,28217,76844,"Office, Parking",Office,83533.0,Parking,28217.0,,,,100.0,16.29999924,17.0,51.20000076,53.40000153,1363191.625,1420513.25,0.0,1363192.0,0.0,Compliant,,9.5,0.09,10,0.7950904712500357,0.26857730270985425,,Low,Brand_new,1363192.0,1.0000002750897181,0.0,1.0,0.0
49797,NonResidential,Small- and Mid-Sized Office,Seattle Goodwill Job Training/ Education Center,700 Dearborn Place South,Seattle,WA,98144.0,7134300080,3,DOWNTOWN,47.59666,-122.31253,2013,1,3,62662,14989,47673,Office,Office,47000.0,,,,,,67.0,53.20000076,55.90000153,164.6000061,172.8999939,2502131.0,2626698.25,0.0,2444599.0,57532.0,Compliant,,20.1,0.32,10,0.7500558552232613,,,Low,Brand_new,2502131.0,1.0,0.0,0.98,0.02
49802,NonResidential,Hotel,Hotel Ballard,5216 Ballard Ave NW,Seattle,WA,98107.0,2767702985,6,BALLARD,47.66629,-122.3826,2013,1,4,62381,22948,39433,"Hotel, Parking, Swimming Pool",Hotel,60245.0,Parking,26067.0,Swimming Pool,0.0,,62.0,58.0,58.0,182.3000031,182.3000031,3497215.5,3497215.5,0.0,3497215.0,0.0,Compliant,,24.38,0.39,10,0.9657588047642711,0.41786761994838173,0.0,Low,Brand_new,3497215.0,0.9999998570291135,0.0,1.0,0.0
49829,NonResidential,Senior Care Community,Aegis on Madison,2200 E Madison,Seattle,WA,98112.0,2825049005,3,Central,47.61885,-122.30341,2013,1,6,79805,0,79805,"Parking, Senior Care Community",Senior Care Community,79805.0,Parking,7000.0,,,,25.0,94.40000153,96.40000153,221.1999969,223.3000031,7531325.0,7692164.0,0.0,4663661.0,2867663.0,Compliant,,184.81,2.32,10,1.0,0.08771380239333375,,Medium,Brand_new,7531324.0,0.9999998672212392,0.0,0.62,0.38
49850,NonResidential,K-12 School,Paul G Allen Athletic Center,14050 1st Ave NE,Seattle,WA,98125.0,2832100190,5,NORTHWEST,47.73143,-122.32784,2014,1,2,48925,0,48925,K-12 School,K-12 School,63500.0,,,,,,82.0,26.20000076,26.70000076,73.0,73.59999847,1662054.125,1695022.25,0.0,1384383.0,246907.0,Compliant,,22.76,0.47,9,1.2979049565661727,,,Low,Brand_new,1631290.0,0.9814902989395727,0.0,0.83,0.15
49865,NonResidential,Other,SOUTH,2623 NE 46th St,Seattle,WA,98105.0,0925049427,4,NORTHEAST,47.66246,-122.29898,2013,1,6,305025,239252,65773,"Lifestyle Center, Medical Office",Lifestyle Center,318986.0,Medical Office,19909.0,,,,,76.59999847,78.30000305,156.5,159.0,25959642.0,26532170.0,0.0,12331431.0,13628209.0,Compliant,,809.76,2.65,10,1.0457700188509138,0.06527005983116138,,Medium,Brand_new,25959640.0,0.9999999229573351,0.0,0.48,0.52
49867,NonResidential,Large Office,Home Plate Center Bldg B,1521 1ST AVE S,Seattle,WA,98134.0,7666207075,2,GREATER DUWAMISH,47.58872,-122.33475,2014,1,7,333714,146687,187027,"Office, Parking",Office,191333.0,Parking,133432.0,,,,,23.89999962,24.29999924,72.80000305,73.09999847,4581493.0,4644839.5,0.0,4359095.0,222397.0,Compliant,,42.2,0.13,9,0.5733442408769186,0.39983938342412967,,Medium,Brand_new,4581492.0,0.9999997817305407,0.0,0.95,0.05
49872,NonResidential,Other,Mercedes-Benz of Seattle,2015 AIRPORT WAY S,Seattle,WA,98134.0,7666203470,2,GREATER DUWAMISH,47.5843,-122.32229,2014,1,2,56988,0,56988,"Automobile Dealership, Parking",Automobile Dealership,24520.0,Parking,0.0,,,,,22.20000076,22.20000076,46.90000153,46.90000153,544172.375,544172.375,0.0,276732.0,267440.0,Compliant,,16.13,0.28,9,0.4302660209166842,0.0,,Low,Brand_new,544172.0,0.9999993108801233,0.0,0.51,0.49
49909,Campus,University,SSCC DUWAMISH GEORGETOWN CAMPUS,6770 E. Marginal Way S.,Seattle,WA,98108.0,0001800137,2,GREATER DUWAMISH,47.54193,-122.32404,2007,4,2,149856,0,149856,College/University,College/University,149856.0,,,,,,,42.29999924,45.09999847,113.6999969,118.6999969,6335315.5,6759240.5,0.0,4967236.0,1368079.0,Compliant,,107.29,0.72,16,1.0,,,Low,Brand_new,6335315.0,0.9999999210773323,0.0,0.78,0.22
49911,NonResidential,Other,Educare Early Learning Center,625 S.W. 100th St.,Seattle,WA,98146.0,2895800030,1,DELRIDGE,47.51377011,-122.3432804,2010,1,2,44162,0,44162,"Parking, Pre-school/Daycare",Pre-school/Daycare,44162.0,Parking,15761.0,,,,,35.0,38.0,81.90000153,87.09999847,1546484.875,1679541.25,0.0,953635.0,592850.0,Compliant,,38.13,0.86,13,1.0,0.35689053937774556,,Low,Brand_new,1546485.0,1.000000080828466,0.0,0.62,0.38
49918,Nonresidential COS,Other,Rainier Beach Community Center and Pool,8721 Rainier Ave S,Seattle,WA,98118.0,2123700240,2,SOUTHEAST,47.52472,-122.27074,2013,1,1,53775,0,53775,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Technology/Science, Pre-school/Daycare, Swimming Pool",Other - Recreation,35361.0,Fitness Center/Health Club/Gym,12689.0,Office,2110.0,,,224.8999939,231.3999939,391.8999939,398.7000122,12095818.0,12442613.0,0.0,4007401.0,8088416.0,Compliant,,457.51,8.51,10,0.6575732217573221,0.23596466759646675,0.039237563923756394,Low,Brand_new,12095817.0,0.9999999173267984,0.0,0.33,0.67
49925,NonResidential,University,SCCC MITCHELL ACTIVITY CENTER/BOOKSTORE,1718 Broadway,Seattle,WA,98122.0,6003001105,3,EAST,47.61699,-122.32083,1993,1,2,99765,0,99765,College/University,College/University,99765.0,,,,,,,31.89999962,33.79999924,76.59999847,78.59999847,3185005.25,3372443.75,0.0,2055974.0,1129031.0,Compliant,,74.3,0.74,30,1.0,,,Low,Modern,3185005.0,0.9999999215071937,0.0,0.65,0.35
49926,NonResidential,University,SCCC MAIN BROADWAY/EDISON,1701 BROADWAY,Seattle,WA,98122.0,6003001130,3,EAST,47.61748356,-122.321853,1925,1,3,428347,0,428347,College/University,College/University,472384.0,,,,,,,78.40000153,82.5,183.6999969,187.3000031,37022180.0,38977108.0,13556219.0,21930618.0,1535341.0,Compliant,,1280.81,2.99,98,1.1028068365133874,,,Low,Very_old,37022178.0,0.9999999459783298,0.37,0.59,0.04
